transaction_id,account_id,product_id,transaction_type,amount,price,quantity,transaction_date,fee,status
TXN11814507,ACCT7226004,PROD1001,transfer_out,228834.58,8.3941,27261.36,2026-06-01 11:50:00,299.42,completed
TXN65544748,ACCT7524838,PROD1022,transfer_out,300421.08,6.9266,43372.08,2026-06-01 15:26:00,721.9,completed
TXN58426534,ACCT8561394,PROD1006,purchase,35087.45,4.1688,8416.68,2026-06-01 10:07:00,56.02,completed
TXN83370537,ACCT9277119,PROD1019,purchase,13712.81,5.6343,2433.81,2026-06-02 10:04:00,28.01,completed
TXN35551902,ACCT9289547,PROD1004,transfer_in,434134.24,4.2647,101797.13,2026-06-02 10:43:00,464.23,completed
TXN15281561,ACCT1528109,PROD1002,redemption,41704.01,9.2894,4489.42,2026-06-02 11:50:00,86.94,completed
TXN18447530,ACCT6371295,PROD1048,redemption,70554.23,6.4632,10916.3,2026-06-02 10:25:00,178.0,completed
TXN65195491,ACCT3689102,PROD1041,transfer_in,248882.59,2.5954,95893.73,2026-06-02 14:07:00,730.05,completed
TXN51817014,ACCT9072316,PROD1045,purchase,175731.59,4.7634,36892.05,2026-06-02 11:01:00,501.35,completed
TXN39000943,ACCT7609521,PROD1032,transfer_in,359865.06,2.3249,154787.33,2026-06-02 14:59:00,526.08,completed
TXN11857178,ACCT8894013,PROD1030,transfer_out,205314.83,9.1977,22322.41,2026-06-02 15:13:00,431.97,completed
TXN51395309,ACCT8739154,PROD1019,transfer_out,236461.85,9.2051,25688.13,2026-06-02 15:41:00,439.51,completed
TXN17048380,ACCT4676418,PROD1037,redemption,38964.93,7.0933,5493.2,2026-06-02 14:08:00,100.66,completed
TXN34857796,ACCT1360378,PROD1040,transfer_out,380424.07,4.1259,92203.9,2026-06-02 10:34:00,865.68,completed
TXN68760547,ACCT8322488,PROD1041,redemption,90030.6,2.1954,41008.75,2026-06-02 15:12:00,197.01,completed
TXN46203243,ACCT1978814,PROD1027,dividend,8784.57,4.635,1895.27,2026-06-02 10:05:00,23.45,completed
TXN64283729,ACCT5720970,PROD1020,transfer_out,393928.02,6.6182,59521.93,2026-06-02 10:18:00,593.26,completed
TXN58953731,ACCT1397755,PROD1004,redemption,69635.96,4.4953,15490.84,2026-06-02 12:21:00,140.57,completed
TXN10340223,ACCT5169606,PROD1012,dividend,4075.39,9.7235,419.13,2026-06-02 13:02:00,11.86,pending
TXN56441671,ACCT3598589,PROD1046,redemption,15910.95,8.4551,1881.82,2026-06-02 11:17:00,42.44,completed
TXN75338553,ACCT2396745,PROD1027,redemption,43268.69,5.0198,8619.6,2026-06-02 13:23:00,95.42,completed
TXN10249677,ACCT2567726,PROD1002,redemption,15214.52,2.6235,5799.32,2026-06-02 10:43:00,27.5,completed
TXN98061208,ACCT1508951,PROD1036,purchase,161160.78,8.19,19677.75,2026-06-02 14:13:00,213.21,completed
TXN31752476,ACCT6332020,PROD1010,transfer_out,202296.15,7.8988,25611.0,2026-06-02 14:49:00,549.55,completed
TXN51344361,ACCT4916942,PROD1028,transfer_out,103816.91,4.7672,21777.33,2026-06-02 14:26:00,208.42,completed
TXN98807741,ACCT2931936,PROD1030,purchase,193151.63,6.1442,31436.42,2026-06-02 09:19:00,427.72,completed
TXN67016241,ACCT4354503,PROD1013,transfer_in,220425.78,3.9847,55318.04,2026-06-02 13:09:00,255.34,completed
TXN99066309,ACCT1341927,PROD1030,redemption,57770.89,9.8747,5850.39,2026-06-02 14:25:00,98.97,completed
TXN65050720,ACCT5013818,PROD1020,purchase,63731.98,3.2142,19828.26,2026-06-02 14:09:00,148.0,completed
TXN99761263,ACCT6826303,PROD1048,redemption,58448.53,1.6967,34448.36,2026-06-02 11:19:00,120.79,pending
TXN92156653,ACCT3551623,PROD1015,dividend,225.48,9.9516,22.66,2026-06-02 14:03:00,0.26,pending
TXN73430828,ACCT1754799,PROD1004,purchase,69559.06,6.4391,10802.61,2026-06-02 13:52:00,167.91,completed
TXN18416290,ACCT1908792,PROD1023,dividend,3587.96,2.5311,1417.55,2026-06-02 14:51:00,7.51,completed
TXN13552441,ACCT4510538,PROD1023,purchase,129578.8,5.1917,24958.84,2026-06-02 15:06:00,276.93,completed
TXN33121449,ACCT9616515,PROD1038,transfer_out,49407.87,2.5362,19481.06,2026-06-02 13:32:00,66.15,completed
TXN16729720,ACCT6543775,PROD1036,transfer_in,27365.05,8.731,3134.24,2026-06-02 15:04:00,39.14,completed
TXN83197550,ACCT1572245,PROD1008,transfer_out,477168.12,6.7588,70599.53,2026-06-02 15:40:00,1063.49,completed
TXN73836591,ACCT6669994,PROD1037,transfer_out,41810.67,8.8393,4730.09,2026-06-02 13:21:00,74.22,completed
TXN41005314,ACCT6539863,PROD1041,redemption,16964.57,4.711,3601.05,2026-06-02 15:43:00,22.88,completed
TXN48526737,ACCT5482219,PROD1032,redemption,58342.25,5.5335,10543.46,2026-06-02 15:09:00,135.28,completed
TXN15919648,ACCT4983052,PROD1000,purchase,52634.32,3.395,15503.48,2026-06-02 12:09:00,129.24,completed
TXN21134100,ACCT4597240,PROD1048,purchase,123507.6,8.932,13827.54,2026-06-02 13:01:00,163.58,completed
TXN91985490,ACCT5254065,PROD1045,purchase,48567.29,8.2697,5872.92,2026-06-02 11:16:00,52.31,completed
TXN28927485,ACCT4756096,PROD1013,purchase,127194.91,6.3234,20114.96,2026-06-03 12:13:00,333.05,completed
TXN37826486,ACCT3761360,PROD1013,transfer_in,99332.96,6.264,15857.75,2026-06-03 12:45:00,186.59,completed
TXN33139863,ACCT9815963,PROD1019,transfer_out,400635.62,8.6307,46419.83,2026-06-03 12:41:00,1166.73,completed
TXN12878295,ACCT3896483,PROD1041,redemption,75985.5,3.3062,22982.73,2026-06-03 11:48:00,116.5,completed
TXN16407849,ACCT8299790,PROD1045,transfer_in,160777.65,6.4792,24814.43,2026-06-03 11:57:00,447.83,completed
TXN93241083,ACCT3784636,PROD1032,redemption,84139.42,1.3534,62168.92,2026-06-03 14:43:00,128.63,completed
TXN97148634,ACCT8195392,PROD1040,transfer_out,498233.78,8.8773,56124.47,2026-06-03 11:10:00,1416.68,completed
TXN54890563,ACCT1572919,PROD1032,transfer_out,19387.69,9.9802,1942.62,2026-06-03 12:31:00,48.59,completed
TXN94144322,ACCT2851166,PROD1027,dividend,7041.79,2.2771,3092.44,2026-06-03 12:03:00,18.8,completed
TXN89398581,ACCT9018428,PROD1049,purchase,155771.55,5.574,27946.1,2026-06-03 12:29:00,161.79,completed
TXN17618748,ACCT6543775,PROD1000,transfer_in,142869.17,3.8379,37225.87,2026-06-03 09:42:00,185.36,completed
TXN40894865,ACCT9898718,PROD1009,redemption,43412.16,3.6886,11769.28,2026-06-03 11:21:00,67.78,completed
TXN84761976,ACCT2226055,PROD1041,transfer_in,240318.88,8.8033,27298.73,2026-06-03 09:35:00,450.86,completed
TXN59984852,ACCT5169606,PROD1029,purchase,106498.85,9.3863,11346.2,2026-06-03 10:40:00,279.46,completed
TXN61115499,ACCT5544043,PROD1037,dividend,2641.63,4.7849,552.08,2026-06-03 10:25:00,5.22,completed
TXN13302869,ACCT8072652,PROD1049,redemption,7244.63,2.7978,2589.4,2026-06-03 11:44:00,20.61,completed
TXN74942207,ACCT3317239,PROD1012,transfer_out,476619.2,3.6654,130031.97,2026-06-03 14:53:00,551.04,completed
TXN29637754,ACCT8311469,PROD1040,redemption,80998.62,7.1907,11264.36,2026-06-03 10:27:00,173.33,completed
TXN68506242,ACCT6549147,PROD1006,transfer_in,303700.55,8.9918,33775.28,2026-06-03 12:47:00,712.72,completed
TXN32202310,ACCT1087660,PROD1049,purchase,178303.8,7.4035,24083.72,2026-06-03 11:05:00,454.45,completed
TXN76145429,ACCT6090721,PROD1042,purchase,43190.03,3.0147,14326.48,2026-06-03 10:13:00,85.08,completed
TXN44982274,ACCT6927830,PROD1000,transfer_in,52454.71,1.541,34039.4,2026-06-03 14:49:00,69.45,completed
TXN66574135,ACCT6734655,PROD1006,redemption,73732.73,1.2954,56918.89,2026-06-03 13:51:00,187.04,completed
TXN96030705,ACCT7621135,PROD1010,transfer_out,352435.72,3.1634,111410.42,2026-06-03 14:55:00,828.1,completed
TXN89626821,ACCT9862121,PROD1008,transfer_in,298978.26,1.1707,255384.18,2026-06-03 14:00:00,302.93,completed
TXN45955166,ACCT3005771,PROD1004,purchase,36304.01,6.806,5334.12,2026-06-03 13:42:00,62.71,completed
TXN85849677,ACCT9770882,PROD1006,redemption,6314.14,4.1395,1525.34,2026-06-03 14:15:00,18.39,completed
TXN81542765,ACCT2314101,PROD1028,purchase,194356.49,3.205,60641.65,2026-06-03 09:38:00,546.66,completed
TXN89569735,ACCT6365794,PROD1004,purchase,90702.25,7.7668,11678.2,2026-06-03 12:15:00,271.21,completed
TXN57753171,ACCT7456772,PROD1038,redemption,34513.43,4.1926,8231.99,2026-06-03 10:13:00,96.48,completed
TXN24573264,ACCT8238132,PROD1002,purchase,38863.55,6.2402,6227.93,2026-06-03 11:30:00,90.17,completed
TXN33461417,ACCT5219274,PROD1016,redemption,52076.43,3.9784,13089.79,2026-06-03 13:41:00,82.47,completed
TXN14806657,ACCT1475876,PROD1002,redemption,6846.19,2.3451,2919.36,2026-06-03 14:27:00,13.07,completed
TXN41292045,ACCT9704922,PROD1012,purchase,105333.61,2.8892,36457.71,2026-06-03 09:32:00,132.31,completed
TXN15172387,ACCT4974455,PROD1046,purchase,38790.61,4.1866,9265.42,2026-06-03 12:10:00,81.94,completed
TXN80509961,ACCT5733668,PROD1038,purchase,119851.08,6.2842,19071.81,2026-06-03 14:27:00,196.87,completed
TXN34276175,ACCT2667871,PROD1049,purchase,52248.81,7.1024,7356.5,2026-06-03 10:04:00,147.84,completed
TXN70120004,ACCT9147369,PROD1030,purchase,10181.93,8.8185,1154.61,2026-06-03 10:04:00,16.72,completed
TXN90876814,ACCT1908792,PROD1042,purchase,171793.78,5.358,32063.04,2026-06-03 10:18:00,485.66,completed
TXN55551273,ACCT6857602,PROD1017,transfer_out,71447.49,1.9427,36777.42,2026-06-03 15:30:00,116.07,completed
TXN38366347,ACCT8400814,PROD1006,dividend,2083.07,4.4813,464.84,2026-06-04 09:05:00,3.54,completed
TXN79783820,ACCT4459827,PROD1045,purchase,39056.02,4.9658,7865.0,2026-06-04 11:02:00,92.6,completed
TXN15616382,ACCT6419071,PROD1045,redemption,88586.35,2.2464,39434.81,2026-06-04 13:11:00,252.94,completed
TXN97345999,ACCT3214807,PROD1037,transfer_out,219437.89,9.8906,22186.51,2026-06-04 09:19:00,547.67,completed
TXN17236275,ACCT8131358,PROD1008,purchase,71300.04,7.3408,9712.84,2026-06-04 10:30:00,149.98,completed
TXN95241597,ACCT6669711,PROD1036,redemption,91767.29,3.9051,23499.34,2026-06-04 15:09:00,266.21,pending
TXN14131275,ACCT8369657,PROD1042,purchase,29134.15,6.423,4535.91,2026-06-04 10:18:00,45.9,failed
TXN44661592,ACCT5614509,PROD1045,transfer_out,264976.87,3.6064,73474.07,2026-06-04 11:04:00,553.34,completed
TXN55141162,ACCT5498812,PROD1037,dividend,5221.5,5.9137,882.95,2026-06-04 13:28:00,6.51,completed
TXN90948221,ACCT3452390,PROD1049,transfer_in,249748.76,6.7525,36986.12,2026-06-04 13:38:00,292.89,pending
TXN54959292,ACCT6419071,PROD1010,redemption,74167.98,4.4978,16489.84,2026-06-04 12:26:00,173.82,completed
TXN43982709,ACCT5367709,PROD1037,transfer_in,463356.15,6.0711,76321.61,2026-06-04 10:38:00,1225.86,completed
TXN94880757,ACCT4491776,PROD1040,purchase,92400.84,5.8931,15679.5,2026-06-04 13:06:00,121.93,completed
TXN88697852,ACCT9616515,PROD1045,purchase,166064.61,9.357,17747.63,2026-06-04 11:28:00,383.89,completed
TXN49011937,ACCT4628642,PROD1008,purchase,52805.35,4.9707,10623.32,2026-06-04 12:22:00,53.98,completed
TXN84530337,ACCT7644731,PROD1048,dividend,1718.33,1.9345,888.26,2026-06-04 09:28:00,3.51,completed
TXN81611553,ACCT2928820,PROD1010,redemption,69894.91,6.2902,11111.72,2026-06-04 14:12:00,147.51,completed
TXN48287903,ACCT4924166,PROD1012,redemption,40534.83,1.4348,28251.21,2026-06-04 11:06:00,55.7,completed
TXN86267859,ACCT5017008,PROD1016,transfer_in,418965.12,6.4947,64508.77,2026-06-04 11:08:00,1141.2,completed
TXN23080189,ACCT2519270,PROD1048,redemption,67218.55,3.175,21171.2,2026-06-04 10:01:00,120.79,pending
TXN89024470,ACCT5482219,PROD1027,transfer_in,291861.54,6.5162,44790.14,2026-06-04 13:11:00,458.23,completed
TXN27087781,ACCT6123112,PROD1012,purchase,173496.73,7.4143,23400.28,2026-06-04 09:22:00,295.14,pending
TXN95914048,ACCT7597027,PROD1000,purchase,45709.08,4.2075,10863.71,2026-06-04 11:32:00,70.49,pending
TXN18907915,ACCT3287661,PROD1008,transfer_in,332827.02,5.712,58268.04,2026-06-04 15:09:00,838.7,completed
TXN89326065,ACCT1995693,PROD1030,transfer_in,115391.2,4.607,25046.93,2026-06-04 12:10:00,335.2,completed
TXN38063622,ACCT8195392,PROD1028,purchase,67431.34,9.5202,7082.98,2026-06-04 15:56:00,149.37,completed
TXN68270749,ACCT8793583,PROD1012,redemption,83276.63,1.311,63521.46,2026-06-04 15:17:00,156.66,completed
TXN80084804,ACCT7974190,PROD1041,transfer_in,242586.43,4.994,48575.58,2026-06-04 14:12:00,496.94,completed
TXN16814960,ACCT3671653,PROD1042,transfer_in,496784.79,7.2661,68370.21,2026-06-04 09:06:00,606.06,completed
TXN66489789,ACCT9948694,PROD1004,purchase,101477.69,1.0515,96507.55,2026-06-04 11:11:00,198.15,completed
TXN18132834,ACCT7700473,PROD1030,purchase,7409.07,5.4312,1364.17,2026-06-04 15:57:00,11.23,completed
TXN51845258,ACCT6669994,PROD1019,redemption,88972.52,7.6356,11652.33,2026-06-04 15:34:00,123.19,completed
TXN68123239,ACCT6614089,PROD1022,purchase,109472.72,4.9387,22166.3,2026-06-04 15:12:00,310.8,completed
TXN93974424,ACCT4322559,PROD1030,redemption,35474.67,3.3513,10585.35,2026-06-04 10:18:00,49.94,completed
TXN49048686,ACCT9029604,PROD1045,dividend,2357.38,7.4378,316.95,2026-06-04 14:43:00,2.42,completed
TXN18926584,ACCT9282878,PROD1004,redemption,84854.99,9.9159,8557.47,2026-06-04 09:22:00,197.28,completed
TXN24798016,ACCT5437326,PROD1004,transfer_out,380381.26,6.326,60129.82,2026-06-04 11:30:00,508.96,completed
TXN11926909,ACCT2075097,PROD1032,purchase,65837.73,4.3151,15257.52,2026-06-04 14:28:00,116.04,completed
TXN65193010,ACCT9584790,PROD1006,transfer_out,316165.69,9.1375,34600.9,2026-06-04 09:58:00,924.31,completed
TXN26389651,ACCT5202215,PROD1029,transfer_out,286385.41,8.9123,32133.73,2026-06-04 15:31:00,771.44,completed
TXN96308678,ACCT2477493,PROD1009,redemption,57797.77,3.7327,15484.17,2026-06-05 09:50:00,140.8,completed
TXN20367826,ACCT8024308,PROD1038,redemption,24601.6,2.9705,8281.97,2026-06-05 09:48:00,50.43,completed
TXN49978506,ACCT9998056,PROD1013,purchase,95256.46,1.5528,61344.96,2026-06-05 15:08:00,150.65,completed
TXN87302842,ACCT8572532,PROD1020,purchase,106392.5,4.2055,25298.42,2026-06-05 11:37:00,212.55,completed
TXN28989945,ACCT2968795,PROD1009,purchase,63268.23,9.2769,6819.98,2026-06-05 09:53:00,77.01,completed
TXN40103226,ACCT6426438,PROD1046,transfer_in,423080.64,7.0092,60360.76,2026-06-05 11:56:00,1141.48,completed
TXN77453941,ACCT2912922,PROD1037,purchase,41907.1,9.574,4377.18,2026-06-05 12:00:00,109.25,completed
TXN98196377,ACCT3757477,PROD1038,transfer_out,293856.75,3.7758,77826.35,2026-06-05 15:34:00,811.75,pending
TXN77626863,ACCT6313286,PROD1010,transfer_in,232296.31,4.1003,56653.49,2026-06-05 15:38:00,338.19,completed
TXN93946778,ACCT6816229,PROD1008,transfer_out,311788.98,1.4925,208903.84,2026-06-05 12:44:00,642.04,completed
TXN59345649,ACCT6669994,PROD1013,purchase,17803.41,7.8004,2282.37,2026-06-05 12:01:00,18.22,completed
TXN36069170,ACCT9844209,PROD1022,purchase,130215.79,9.9694,13061.55,2026-06-05 13:00:00,269.41,completed
TXN94828461,ACCT8355718,PROD1038,transfer_in,102535.99,9.0973,11271.04,2026-06-05 15:47:00,104.03,completed
TXN53149616,ACCT1905070,PROD1010,redemption,18757.56,3.2725,5731.87,2026-06-05 11:51:00,20.19,completed
TXN82307067,ACCT5254065,PROD1045,transfer_in,376467.23,4.3371,86801.6,2026-06-05 09:36:00,1061.83,completed
TXN18193253,ACCT6268189,PROD1048,purchase,16673.6,1.0682,15609.06,2026-06-05 09:28:00,45.17,completed
TXN62510188,ACCT5373127,PROD1034,purchase,126963.64,9.4779,13395.76,2026-06-05 12:55:00,209.63,failed
TXN21180881,ACCT8131358,PROD1027,transfer_out,358609.65,3.6315,98749.73,2026-06-05 13:03:00,989.51,completed
TXN66675849,ACCT9814983,PROD1040,transfer_in,261394.77,8.7525,29865.16,2026-06-05 11:44:00,338.99,completed
TXN74189415,ACCT5153632,PROD1034,transfer_out,91884.25,2.4725,37162.49,2026-06-05 15:57:00,150.59,completed
TXN16056789,ACCT7226004,PROD1016,purchase,108397.89,3.7083,29231.15,2026-06-05 14:08:00,263.45,completed
TXN11146198,ACCT7687165,PROD1020,transfer_out,79701.9,8.5491,9322.84,2026-06-05 09:09:00,112.95,completed
TXN60429229,ACCT9121505,PROD1048,redemption,37271.61,4.838,7703.93,2026-06-05 15:49:00,59.91,completed
TXN29392855,ACCT2018419,PROD1013,purchase,139786.89,9.2011,15192.41,2026-06-05 10:32:00,312.74,completed
TXN86192358,ACCT4655708,PROD1006,purchase,117636.12,3.6465,32260.01,2026-06-05 15:28:00,251.57,pending
TXN22312085,ACCT2136372,PROD1048,purchase,61055.86,9.8894,6173.87,2026-06-05 09:56:00,143.12,completed
TXN29651694,ACCT4808466,PROD1015,transfer_out,437039.79,8.498,51428.55,2026-06-05 10:19:00,1180.55,completed
TXN31021901,ACCT7118237,PROD1004,transfer_out,400319.39,5.0985,78517.09,2026-06-05 14:38:00,1090.93,pending
TXN64699007,ACCT9107630,PROD1034,purchase,123055.41,1.0861,113300.26,2026-06-05 11:33:00,155.71,completed
TXN29527501,ACCT8534224,PROD1040,redemption,37987.47,1.9991,19002.29,2026-06-05 12:11:00,59.28,failed
TXN89054593,ACCT6631715,PROD1045,purchase,159311.61,6.7691,23535.12,2026-06-05 15:28:00,199.4,completed
TXN80249746,ACCT4034981,PROD1017,transfer_in,449114.18,2.2778,197170.16,2026-06-05 15:47:00,488.18,completed
TXN84833699,ACCT6339455,PROD1009,purchase,52400.04,1.0396,50404.04,2026-06-05 11:03:00,126.58,completed
TXN77293437,ACCT2183807,PROD1012,redemption,12629.55,5.4529,2316.12,2026-06-05 10:39:00,19.63,failed
TXN25095499,ACCT2615870,PROD1040,redemption,7180.73,5.4675,1313.35,2026-06-05 09:11:00,11.87,completed
TXN59347433,ACCT9605805,PROD1045,redemption,74265.08,5.5476,13386.88,2026-06-05 11:02:00,84.0,failed
TXN10940705,ACCT8481439,PROD1030,purchase,199838.86,8.4369,23686.29,2026-06-05 13:51:00,210.99,completed
TXN98966494,ACCT3017459,PROD1002,purchase,128966.81,3.2543,39629.66,2026-06-05 14:13:00,349.5,completed
TXN20397617,ACCT8700631,PROD1001,purchase,35005.37,8.3398,4197.39,2026-06-05 12:50:00,38.26,completed
TXN52704707,ACCT8673890,PROD1040,transfer_in,227446.35,2.8921,78644.01,2026-06-05 15:53:00,532.27,completed
TXN57513726,ACCT9815963,PROD1002,transfer_in,205737.48,1.5071,136512.16,2026-06-06 11:43:00,316.94,completed
TXN90483240,ACCT4019031,PROD1036,purchase,114547.59,2.3743,48244.78,2026-06-06 11:58:00,337.86,completed
TXN47077365,ACCT8408975,PROD1020,transfer_out,227612.93,1.4683,155018.0,2026-06-06 12:16:00,321.78,completed
TXN15575102,ACCT4076842,PROD1040,transfer_in,147581.51,2.7174,54309.82,2026-06-06 15:05:00,433.9,completed
TXN36837231,ACCT3588754,PROD1009,purchase,113819.48,4.5108,25232.66,2026-06-06 09:57:00,272.0,pending
TXN41755358,ACCT3618018,PROD1008,transfer_in,177826.31,8.352,21291.46,2026-06-06 12:47:00,473.95,completed
TXN26935405,ACCT4741921,PROD1042,transfer_out,261670.09,1.4424,181412.99,2026-06-06 15:54:00,744.7,completed
TXN87166036,ACCT6290320,PROD1038,purchase,167299.25,4.5013,37166.87,2026-06-06 12:10:00,459.26,completed
TXN87766286,ACCT6332020,PROD1042,purchase,195166.37,4.6675,41813.9,2026-06-06 14:19:00,247.92,completed
TXN86035124,ACCT8123978,PROD1029,purchase,43751.19,4.2245,10356.54,2026-06-06 10:15:00,91.3,completed
TXN51496898,ACCT4196099,PROD1000,purchase,113242.05,4.9478,22887.35,2026-06-06 14:06:00,162.15,completed
TXN25377021,ACCT6123112,PROD1045,redemption,32378.36,6.3543,5095.5,2026-06-06 14:21:00,47.99,completed
TXN95205904,ACCT8046710,PROD1040,purchase,127534.49,9.5655,13332.76,2026-06-06 15:57:00,304.68,completed
TXN90678392,ACCT4335996,PROD1036,purchase,190680.86,4.9388,38608.74,2026-06-06 13:50:00,365.95,completed
TXN31268987,ACCT3148403,PROD1002,purchase,24568.87,4.4131,5567.26,2026-06-06 12:21:00,59.3,completed
TXN65717181,ACCT6816229,PROD1000,transfer_in,206278.4,3.6799,56055.44,2026-06-06 12:25:00,360.8,completed
TXN89454310,ACCT3546888,PROD1042,transfer_in,247286.91,9.2741,26664.25,2026-06-06 12:21:00,422.73,completed
TXN22972866,ACCT2735221,PROD1038,purchase,142825.43,3.4901,40923.02,2026-06-06 15:04:00,428.43,completed
TXN68723842,ACCT1563095,PROD1006,redemption,84781.77,8.1974,10342.52,2026-06-06 09:31:00,134.9,completed
TXN96823977,ACCT9505430,PROD1037,redemption,61392.66,9.587,6403.74,2026-06-06 09:28:00,101.83,completed
TXN33469658,ACCT8394324,PROD1008,purchase,23741.22,7.0882,3349.4,2026-06-07 12:44:00,37.7,completed
TXN29561705,ACCT3723551,PROD1042,purchase,149911.11,3.9483,37968.52,2026-06-07 09:20:00,192.08,completed
TXN96982329,ACCT8195392,PROD1049,transfer_out,434983.94,2.2148,196398.74,2026-06-07 11:24:00,824.55,completed
TXN75503849,ACCT8046710,PROD1001,dividend,9407.09,8.3366,1128.41,2026-06-07 14:28:00,26.89,completed
TXN78986197,ACCT9628353,PROD1004,transfer_in,372266.75,2.8294,131570.92,2026-06-07 10:46:00,660.03,completed
TXN10422057,ACCT9460075,PROD1017,redemption,89752.65,1.5913,56402.09,2026-06-07 12:35:00,120.87,completed
TXN24740886,ACCT1135705,PROD1034,transfer_out,425215.08,7.6463,55610.57,2026-06-07 09:43:00,644.69,completed
TXN86170349,ACCT6253581,PROD1028,purchase,166515.01,7.8071,21328.66,2026-06-07 11:46:00,372.47,completed
TXN16360610,ACCT4235370,PROD1013,purchase,128355.58,5.3458,24010.55,2026-06-07 12:46:00,202.03,completed
TXN88269720,ACCT1310324,PROD1032,purchase,104249.72,8.8491,11780.83,2026-06-07 09:40:00,122.36,completed
TXN65677348,ACCT5515805,PROD1010,transfer_in,151655.19,5.9945,25299.06,2026-06-07 10:08:00,443.48,completed
TXN54926159,ACCT4491776,PROD1034,transfer_in,281637.88,4.0664,69259.76,2026-06-07 10:17:00,734.75,completed
TXN45612862,ACCT2941833,PROD1038,purchase,61652.48,3.3562,18369.73,2026-06-07 12:53:00,97.67,completed
TXN52905244,ACCT3287069,PROD1004,dividend,6010.46,1.3997,4294.11,2026-06-07 15:39:00,9.55,completed
TXN51077776,ACCT4655508,PROD1034,dividend,8975.85,1.1703,7669.7,2026-06-07 12:22:00,18.28,completed
TXN83734496,ACCT5226506,PROD1010,redemption,68483.55,5.6903,12035.14,2026-06-07 10:40:00,197.23,completed
TXN69732069,ACCT6280441,PROD1016,purchase,148036.21,9.9922,14815.18,2026-06-07 11:49:00,322.79,completed
TXN55804995,ACCT6313286,PROD1046,transfer_out,30497.63,4.7619,6404.51,2026-06-07 11:23:00,72.51,completed
TXN10283594,ACCT5254065,PROD1002,transfer_in,49329.02,9.7149,5077.67,2026-06-07 15:43:00,147.69,completed
TXN88010074,ACCT9704922,PROD1032,transfer_in,302890.0,3.6888,82110.71,2026-06-07 14:59:00,395.14,pending
TXN18847704,ACCT2317417,PROD1010,purchase,42428.31,2.9564,14351.34,2026-06-08 10:36:00,46.59,completed
TXN57882736,ACCT6339455,PROD1041,redemption,27432.35,6.8063,4030.44,2026-06-08 10:29:00,31.69,pending
TXN55019629,ACCT2567726,PROD1006,transfer_out,163691.63,2.4944,65623.65,2026-06-08 11:29:00,430.31,completed
TXN85856696,ACCT1197197,PROD1023,transfer_out,338196.34,2.0129,168014.48,2026-06-08 13:40:00,730.55,completed
TXN69819535,ACCT8516034,PROD1016,purchase,127935.75,4.8117,26588.47,2026-06-08 10:18:00,210.51,completed
TXN20421338,ACCT5687527,PROD1015,purchase,127102.67,4.9237,25814.46,2026-06-08 14:03:00,157.83,completed
TXN86981979,ACCT2113710,PROD1013,transfer_out,413098.03,6.6894,61754.12,2026-06-08 12:46:00,1016.98,completed
TXN60855921,ACCT4187292,PROD1049,purchase,134917.28,2.1961,61434.94,2026-06-08 12:53:00,288.31,completed
TXN25425668,ACCT9209127,PROD1030,redemption,11474.78,4.078,2813.83,2026-06-08 14:56:00,14.74,completed
TXN91887865,ACCT7717739,PROD1017,redemption,87703.83,9.9029,8856.38,2026-06-08 13:50:00,162.78,completed
TXN16765199,ACCT2417883,PROD1040,purchase,65475.02,6.5483,9998.78,2026-06-08 11:07:00,74.38,completed
TXN92895326,ACCT5418047,PROD1023,purchase,93211.79,3.7268,25011.21,2026-06-08 15:31:00,213.3,completed
TXN35372239,ACCT1138749,PROD1028,purchase,94319.52,3.1761,29696.65,2026-06-08 09:26:00,105.14,completed
TXN37733571,ACCT5084545,PROD1022,transfer_in,182154.86,9.3829,19413.49,2026-06-08 12:10:00,218.26,pending
TXN18710439,ACCT8384319,PROD1048,purchase,180803.49,5.3854,33572.9,2026-06-08 12:08:00,230.33,pending
TXN58127275,ACCT5125863,PROD1029,transfer_in,197530.29,6.4154,30790.02,2026-06-08 11:51:00,417.6,completed
TXN38512858,ACCT2656921,PROD1037,purchase,192114.42,2.974,64597.99,2026-06-08 15:30:00,438.98,completed
TXN39577039,ACCT7717739,PROD1040,purchase,194177.97,3.5174,55204.97,2026-06-08 10:19:00,484.67,completed
TXN27707817,ACCT1908792,PROD1028,transfer_in,448015.08,6.6437,67434.57,2026-06-08 09:03:00,1089.82,completed
TXN76357186,ACCT8149647,PROD1022,transfer_in,259304.24,6.1071,42459.47,2026-06-08 12:26:00,513.74,completed
TXN27720517,ACCT1850639,PROD1027,transfer_out,326901.12,9.4744,34503.62,2026-06-08 11:05:00,595.09,completed
TXN16781020,ACCT4451108,PROD1009,redemption,2898.18,7.6435,379.17,2026-06-08 13:05:00,6.06,completed
TXN31115012,ACCT5076096,PROD1027,purchase,50599.22,4.0544,12480.08,2026-06-08 11:03:00,130.65,pending
TXN76962569,ACCT6891110,PROD1008,transfer_out,145270.48,3.2677,44456.49,2026-06-08 13:37:00,401.37,completed
TXN67284834,ACCT2396745,PROD1001,purchase,151325.44,6.3711,23751.85,2026-06-08 15:11:00,306.92,pending
TXN48574874,ACCT8737354,PROD1049,transfer_out,156132.93,2.39,65327.59,2026-06-08 14:05:00,447.64,completed
TXN76255972,ACCT7472571,PROD1008,transfer_in,25974.58,8.185,3173.44,2026-06-08 13:40:00,37.42,completed
